,path,query,alt,src
1393,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers8.jpeg,drawing of man showing four fingers,Study of a man's right | Free Photo - rawpixel,https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTExL3Nta2trczE2MzMyLWltYWdlLmpwZw.jpg
1394,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers9.jpeg,drawing of man showing four fingers,Hand Reference - Misc 01 by Null-Entity on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/e7364634-0ecb-47b7-b392-5db17d4f8d05/df2ujud-1d7007e8-2475-45e2-a9e1-e9d24b1d025c.jpg/v1/fill/w_1280,h_1533,q_75,strp/hand_reference___misc_01_by_null_entity_df2ujud-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTUzMyIsInBhdGgiOiJcL2ZcL2U3MzY0NjM0LTBlY2ItNDdiNy1iMzkyLTVkYjE3ZDRmOGQwNVwvZGYydWp1ZC0xZDcwMDdlOC0yNDc1LTQ1ZTItYTllMS1lOWQyNGIxZDAyNWMuanBnIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.w2gEiqt4BcKD-vA4hB-gFq_DpOJFurO7azxORv_XfqI"
1395,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers0.jpeg,drawing of man showing five fingers,finger mobile 5 | J E Theriot | Flickr,https://live.staticflickr.com/4138/4925365472_5944591a58_b.jpg
1396,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers1.jpeg,drawing of man showing five fingers,Old Man Counting on his Fingers (1929) by Paul Klee. Origi… | Flickr,https://live.staticflickr.com/65535/51072389208_3918f7cd79_b.jpg
1397,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers2.jpeg,drawing of man showing five fingers,Los Angeles: Hand-Sign. by java-island on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/71c6a2a0-7c46-429f-aa33-1b348bc291ed/d2u18jk-786adc59-9f54-4dce-a25d-2eb820b267f4.jpg/v1/fill/w_900,h_1165,q_75,strp/los_angeles__hand_sign__by_java_island_d2u18jk-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTE2NSIsInBhdGgiOiJcL2ZcLzcxYzZhMmEwLTdjNDYtNDI5Zi1hYTMzLTFiMzQ4YmMyOTFlZFwvZDJ1MThqay03ODZhZGM1OS05ZjU0LTRkY2UtYTI1ZC0yZWI4MjBiMjY3ZjQuanBnIiwid2lkdGgiOiI8PTkwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.Mc47NoTmetXdASCznIucsaAnBHCdmXfIh15BZZr-14Q"
1398,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers3.jpeg,drawing of man showing five fingers,Male Anatomy Shading Exercise by missdelarocha on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/35944a4d-f2a4-40f0-8fac-801ae28d9a5e/dcrfzv6-80470d28-6239-47c6-ba64-066ea8d2a04e.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzM1OTQ0YTRkLWYyYTQtNDBmMC04ZmFjLTgwMWFlMjhkOWE1ZVwvZGNyZnp2Ni04MDQ3MGQyOC02MjM5LTQ3YzYtYmE2NC0wNjZlYThkMmEwNGUuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.5jVJo9c0zYoE8-RnZ5QpTNEj12e2XrdVNiq-8VM9hNM
1399,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture0.jpeg,drawing of man giving okay gesture,"Hand png pointing finger sticker, | Free PNG - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxNTktdi1sMWJqMDNuYy5qcGc.jpg
1400,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers4.jpeg,drawing of man showing five fingers,"Hand Sign Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvcGQzNS0wMzA1OS5qcGc.jpg
1401,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture1.jpeg,drawing of man giving okay gesture,"Businessman Angry Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk2Ny0xNzcteC5qcGc.jpg
1402,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture2.jpeg,drawing of man giving okay gesture,"Hurt Arm Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNi0wNTAtdi5qcGc.jpg
1403,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers5.jpeg,drawing of man showing five fingers,"Finger No Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk2Ny0xNjkuanBn.jpg
1404,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers6.jpeg,drawing of man showing five fingers,"Man Gesture Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvcGQ0My0wNjA0LTM3NC0wMS1qal8wLmpwZw.jpg
1405,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers7.jpeg,drawing of man showing five fingers,"Finger Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_png_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTEyL2pvYjk1OS1lbGVtZW50LWItMDE0Mi1wXzEucG5n.png
1406,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers8.jpeg,drawing of man showing five fingers,"Image from page 332 of ""The evolution of man: a popular ex… | Flickr",https://live.staticflickr.com/3839/14801570883_7312fee211_b.jpg
1407,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing five fingers/drawingofmanshowingfivefingers9.jpeg,drawing of man showing five fingers,Hands reference sheet 7 by Kibbitzer on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/da1jl0h-5edba98d-aae5-4d31-abfe-4a8746584fa3.jpg/v1/fill/w_600,h_360,q_75,strp/hands_reference_sheet_7_by_kibbitzer_da1jl0h-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZGExamwwaC01ZWRiYTk4ZC1hYWU1LTRkMzEtYWJmZS00YTg3NDY1ODRmYTMuanBnIiwiaGVpZ2h0IjoiPD0zNjAiLCJ3aWR0aCI6Ijw9NjAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLndhdGVybWFyayJdLCJ3bWsiOnsicGF0aCI6Ilwvd21cL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwva2liYml0emVyLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.hrWfFcYwPWnaDXYkjwAPEY5M9i59vxysXb6DJvAlTb4"
1408,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture4.jpeg,drawing of man giving okay gesture,"Man in politician's hand drawing, | Free Vector - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxNDQtbDFiaXlmdTIuanBn.jpg
1409,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture5.jpeg,drawing of man giving okay gesture,"Man in politician's hand drawing, | Free Vector - rawpixel",https://images.rawpixel.com/image_png_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxMTEtcC1sMWJpejl3NC5wbmc.png
1410,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture6.jpeg,drawing of man giving okay gesture,Drawing of men shaking hands | Premium PSD Illustration - rawpixel,https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvcGQ0My0wNjA0LTIzNS1uYW0tMDFfMS5qcGc.jpg
1411,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture7.jpeg,drawing of man giving okay gesture,Hand Construction Step by Step by Wraeclast on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/006e8d6a-6251-4d26-9545-e1d6b992124f/d7u2v0b-2eb74355-c853-472a-99f6-d8752a391cb8.jpg/v1/fill/w_1024,h_1253,q_75,strp/hand_construction_step_by_step_by_wraeclast_d7u2v0b-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI1MyIsInBhdGgiOiJcL2ZcLzAwNmU4ZDZhLTYyNTEtNGQyNi05NTQ1LWUxZDZiOTkyMTI0ZlwvZDd1MnYwYi0yZWI3NDM1NS1jODUzLTQ3MmEtOTlmNi1kODc1MmEzOTFjYjguanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.2tU31g5F5Xdo4YPZ1Wl7BHu0YQyIfDIvN8s9V6bPx0g"
1412,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture8.jpeg,drawing of man giving okay gesture,"Man Gesture Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvcGQ0My0wNjA0LTM3NC0wMS1qal8wLmpwZw.jpg
1413,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving okay gesture/drawingofmangivingokaygesture9.jpeg,drawing of man giving okay gesture,"Image from page 16 of ""Florists' review [microform]"" | Flickr",https://live.staticflickr.com/8561/16057677644_7895feaa73_b.jpg
1414,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand0.jpeg,drawing of man beckoning with hand,"Policeman Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxOC0wNDAtdi5qcGc.jpg
1415,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand1.jpeg,drawing of man beckoning with hand,"Black Old Man Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_png_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY4LTEyNS1wXzEtbDE0YWx3MTYucG5n.png
1416,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand2.jpeg,drawing of man beckoning with hand,"Superstition Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNy0xODEtdi5qcGc.jpg
1417,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand3.jpeg,drawing of man beckoning with hand,"Men Vintage Images | Free Public Domain Paintings, Graphics & Illustrations  - rawpixel",https://images.rawpixel.com/image_png_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxOC0wMzQtcC5wbmc.png
1418,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand4.jpeg,drawing of man beckoning with hand,"Superstition Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY5LTA2Ny1sMWFkeTEzYi5qcGc.jpg
1419,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand5.jpeg,drawing of man beckoning with hand,"Superstition Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY4LTEyOC14LmpwZw.jpg
1420,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand6.jpeg,drawing of man beckoning with hand,"Ascribed to Pierino da Vinci - A nude man, seen from behind, his arms drawn  over to the l. c.1540, 1895,0915.512 - Free Stock Illustrations | Creazilla",https://cdn.creazilla.com/illustrations/6720019/ascribed-to-pierino-da-vinci-a-nude-man-seen-from-behind-his-arms-drawn-over-to--md.jpeg
1421,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand7.jpeg,drawing of man beckoning with hand,"Beckoning Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA1L2pvYjk2NS1lbGVtZW50LTE1M18zLmpwZw.jpg
1422,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand8.jpeg,drawing of man beckoning with hand,"Men Vintage Images | Free Public Domain Paintings, Graphics & Illustrations  - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY5LTAyOS14LmpwZw.jpg
1423,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man beckoning with hand/drawingofmanbeckoningwithhand9.jpeg,drawing of man beckoning with hand,"Beckoning Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_social_portrait/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L3BkbWlzYzJiYXRjaDItbG9jMjAwMzY3NTI4My1pbWFnZV8yLmpwZw.jpg
1424,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign1.jpeg,drawing of man giving horn sign,"Image from page 141 of """"Blasts"" from The Ram's Horn"" (190… | Flickr",https://live.staticflickr.com/2926/14597949680_8b96cf2669_b.jpg
1425,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign3.jpeg,drawing of man giving horn sign,Brick Horn by IgnisJin on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/64e40558-0e5e-4b4c-98c5-59d604d0aea3/dfvtr9z-fa16df5b-6642-4229-9971-6e963df2db2e.jpg/v1/fill/w_1280,h_2794,q_75,strp/brick_horn_by_ignisjin_dfvtr9z-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9Mjc5NCIsInBhdGgiOiJcL2ZcLzY0ZTQwNTU4LTBlNWUtNGI0Yy05OGM1LTU5ZDYwNGQwYWVhM1wvZGZ2dHI5ei1mYTE2ZGY1Yi02NjQyLTQyMjktOTk3MS02ZTk2M2RmMmRiMmUuanBnIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.z34lebTFUcD8SDVYX-BVSG41_asNVg2A83_ycPTJPgk"
1426,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign4.jpeg,drawing of man giving horn sign,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNi0xMTQteC5qcGc.jpg
1427,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign5.jpeg,drawing of man giving horn sign,Man of the Khoikhoi with an ox-horn pipe in his hand free public domain  image | Look and Learn,https://www.lookandlearn.com/history-images/preview/YR/YR0/YR0434/YR0434877_Man-of-the-Khoikhoi-with-an-ox-horn-pipe-in-his-hand.jpg
1428,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign6.jpeg,drawing of man giving horn sign,"Sound Horn Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_social_portrait/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvcGQ0My0wNjA0LTIyNi1qai5qcGc.jpg?s=_F3WfBv51I53Lnxd90YGZTSQNb6ftVSGEBSN8KACHX8
1429,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign7.jpeg,drawing of man giving horn sign,"Two men – satirical drawing in:"" ORBIS PICTUS OR THE … free public domain  image | Look and Learn",https://www.lookandlearn.com/history-images/preview/YNK/YNK1/YNK1055/YNK1055402_Two-men-satirical-drawing-in-ORBIS-PICTUS-OR-THE-HORN-OF-AMALTHEA-ABUNDANCY-OF-CONTERFECTS-MASKAR-PERSONS.jpg
1430,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign8.jpeg,drawing of man giving horn sign,Daimon - Chapter 19 - Charcoal on paper by TizianaTedeschi on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/afcb1444-36c1-49fe-8244-b57977d4c8ae/dg795q8-29cf2b09-e4c6-4bf3-89ce-57057b84ef10.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2FmY2IxNDQ0LTM2YzEtNDlmZS04MjQ0LWI1Nzk3N2Q0YzhhZVwvZGc3OTVxOC0yOWNmMmIwOS1lNGM2LTRiZjMtODljZS01NzA1N2I4NGVmMTAuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.PPiJQ40itB0Qc8C69d78kPSP1dClER3UFFwFXP4hN1Q
1431,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving horn sign/drawingofmangivinghornsign9.jpeg,drawing of man giving horn sign,Free Photo - rawpixel,https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTEyL2xyL2RpZ2l0YWxjd2NvbW1vbndlYWx0aHB6NTBoYzE1bS1pbWFnZS5qcGc.jpg
1432,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man with fingers crossed/drawingofmanwithfingerscrossed0.jpeg,drawing of man with fingers crossed,"Fingers Crossed Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9zdGF0aWMvaW1hZ2Uvd2Vic2l0ZS8yMDIyLTA0L2xyL3B4NTU4MDQ0LWltYWdlLWt3dnZmeDAzLmpwZw.jpg
1433,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man with fingers crossed/drawingofmanwithfingerscrossed1.jpeg,drawing of man with fingers crossed,1st commission Jimmy Shergill by LensNation on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/c756d1ea-e70e-4745-9a5f-5092c32be614/d1zi4vh-fe524979-1a65-4274-912e-ea7344c8aba3.jpg/v1/fill/w_1024,h_868,q_75,strp/1st_commission_jimmy_shergill_by_lensnation_d1zi4vh-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2M3NTZkMWVhLWU3MGUtNDc0NS05YTVmLTUwOTJjMzJiZTYxNFwvZDF6aTR2aC1mZTUyNDk3OS0xYTY1LTQyNzQtOTEyZS1lYTczNDRjOGFiYTMuanBnIiwiaGVpZ2h0IjoiPD04NjgiLCJ3aWR0aCI6Ijw9MTAyNCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS53YXRlcm1hcmsiXSwid21rIjp7InBhdGgiOiJcL3dtXC9jNzU2ZDFlYS1lNzBlLTQ3NDUtOWE1Zi01MDkyYzMyYmU2MTRcL2xlbnNuYXRpb24tNC5wbmciLCJvcGFjaXR5Ijo5NSwicHJvcG9ydGlvbnMiOjAuNDUsImdyYXZpdHkiOiJjZW50ZXIifX0.4oFFI1ch6z_UVzGw5T0_1IBnDUEa2KrvrhXFdPTu_qM"
